,id,idcloud,period,number_dataset,number_obeservationInDataset,area_covered_ha,area_covered_km2,coverage_rate,sampling_effort_transect_Km,staff_data_collectionAndsupervision,transet_sampling_duration_days,density,density_maximumError,densityMinimumError,populationSize,populationSizeMaximumError,populationSizeMinimumError,encounterRate,encounterRateMaximumError,encounterRateMinimumError,captureRate,captureRateMaximumError,captureRateMinimumError,occupancyRate,occupancyRateMaximumError,occupancyRateMinimumError,level,link,color,year,references,image,is_active,created_at,number_data_point,updated_at,species,region,country,landscape,sector2,sector,block,site,block2,sampling_method,main_landscape
1019,3309,-1,-,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.152,0.196,0.108,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Site,https://drive.google.com/open?id=0B-dJZnbw2aZCRXQ1dzdrYk1rS1k,0,2015,"Nzooh Dongmo, Z. L., N’Goran, K. P., Fondja, C., Nkono, J., (2015). Evaluation de la dynamique des populations de grands et moyens mammifères dans le domaine forestier permanent de l'unité Technique Opérationelle Campo Ma'an. Rapport Technique, WWF, Bureau Régional pour l'Afrique- MINFOF, Cameroun; : 103p.",,True,2023-07-25T12:40:10.488878Z,-1.0,2023-10-13T08:17:53.322529Z,35,1,1,1,nan,,,73,nan,1.0,1838
1020,3311,-1,-,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.053,0.078,0.028,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Site,https://drive.google.com/open?id=0B-dJZnbw2aZCRXQ1dzdrYk1rS1k,0,2015,"Nzooh Dongmo, Z. L., N’Goran, K. P., Fondja, C., Nkono, J., (2015). Evaluation de la dynamique des populations de grands et moyens mammifères dans le domaine forestier permanent de l'unité Technique Opérationelle Campo Ma'an. Rapport Technique, WWF, Bureau Régional pour l'Afrique- MINFOF, Cameroun; : 103p.",,True,2023-07-25T12:40:10.541571Z,-1.0,2023-10-13T08:17:53.375506Z,35,1,1,1,nan,,,74,nan,1.0,1838
1021,2896,-1,-,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16,0.31,0.08,369.0,710.0,191.0,0.25,0.33,0.17,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Block,https://drive.google.com/open?id=0B-dJZnbw2aZCRXQ1dzdrYk1rS1k,0,2015,"Nzooh Dongmo, Z. L., N’Goran, K. P., Fondja, C., Nkono, J., (2015). Evaluation de la dynamique des populations de grands et moyens mammifères dans le domaine forestier permanent de l'unité Technique Opérationelle Campo Ma'an. Rapport Technique, WWF, Bureau Régional pour l'Afrique- MINFOF, Cameroun; : 103p.",,True,2023-07-25T12:55:57.917327Z,-1.0,2023-10-13T08:17:53.807730Z,45,1,1,1,nan,10.0,,1,13.0,1.0,1838
1022,1072,-1,-,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.03,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Site,https://drive.google.com/open?id=0B-dJZnbw2aZCeXpjLUdELXZPd3c&authuser=0,0,2015,"Moukala Mantsila, G. (2013). Recensement et distribution des grands mammifères de le forêt Messok-Dja (Sembe-Nord Congo), WWF: 32p.",,True,2023-03-06T10:10:49.740672Z,-1.0,2023-10-25T16:37:21.436319Z,15,1,3,8,nan,,,14,nan,1.0,1839
1023,1242,-1,-,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.33,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Site,https://drive.google.com/open?id=0B-dJZnbw2aZCeXpjLUdELXZPd3c&authuser=0,0,2015,"Moukala Mantsila, G. (2013). Recensement et distribution des grands mammifères de le forêt Messok-Dja (Sembe-Nord Congo), WWF: 32p.",,True,2023-03-06T10:10:54.414299Z,-1.0,2023-10-25T16:37:21.482820Z,29,1,3,8,nan,,,14,nan,1.0,1839
1024,1276,-1,-,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.29,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Site,https://drive.google.com/open?id=0B-dJZnbw2aZCeXpjLUdELXZPd3c&authuser=0,0,2015,"Moukala Mantsila, G. (2013). Recensement et distribution des grands mammifères de le forêt Messok-Dja (Sembe-Nord Congo), WWF: 32p.",,True,2023-03-06T10:10:55.358080Z,-1.0,2023-10-25T16:37:21.554716Z,32,1,3,8,nan,,,14,nan,1.0,1839
1025,2269,-1,-,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.028,0.039,0.017,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Site,https://drive.google.com/file/d/0B-dJZnbw2aZCZk9BbXBIeEMtalE/view?usp=drive_link&resourcekey=0-NuvkBvC8LcsBezU-n9uqhA,0,2015,"MINFOF/UICN (2015). Caractérisation d’une population de grands etmoyens mammifères dans la Reserve de Faune du Dja : Potentiel et menaces. Yaoundé, Cameroun: 31 pages + Annexes.",,True,2023-07-24T15:37:18.708864Z,-1.0,2023-10-25T09:45:39.783487Z,10,1,1,3,nan,,,38,nan,1.0,1839
1026,1671,-1,-,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.45,1.533,1.367,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Landscape,https://drive.google.com/open?id=0B-dJZnbw2aZCRXQ1dzdrYk1rS1k,0,2015,"Nzooh Dongmo, Z. L., N’Goran, K. P., Fondja, C., Nkono, J., (2015). Evaluation de la dynamique des populations de grands et moyens mammifères dans le domaine forestier permanent de l'unité Technique Opérationelle Campo Ma'an. Rapport Technique, WWF,CCPO/Minfof, Yaoundé, Cameroun: 103p.",,True,2023-03-08T10:47:25.684250Z,-1.0,2023-10-13T08:17:48.000917Z,57,1,1,1,nan,,,20,nan,1.0,1838
1027,2313,-1,-,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.96,1.126,0.7939999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Site,https://drive.google.com/file/d/0B-dJZnbw2aZCZk9BbXBIeEMtalE/view?usp=drive_link&resourcekey=0-NuvkBvC8LcsBezU-n9uqhA,0,2015,"MINFOF/UICN (2015). Caractérisation d’une population de grands etmoyens mammifères dans la Reserve de Faune du Dja : Potentiel et menaces. Yaoundé, Cameroun: 31 pages + Annexes.",,True,2023-07-24T15:37:19.703250Z,-1.0,2023-10-25T09:45:39.815122Z,41,1,1,3,nan,,,38,nan,1.0,1839
1028,2406,-1,-,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.029,0.04,0.018,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Site,https://drive.google.com/file/d/0B-dJZnbw2aZCZk9BbXBIeEMtalE/view?usp=drive_link&resourcekey=0-NuvkBvC8LcsBezU-n9uqhA,0,2015,"MINFOF/UICN (2015). Caractérisation d’une population de grands etmoyens mammifères dans la Reserve de Faune du Dja : Potentiel et menaces. Yaoundé, Cameroun: 31 pages + Annexes.",,True,2023-07-24T15:37:21.867381Z,-1.0,2023-10-25T09:45:39.883300Z,15,1,1,3,nan,,,38,nan,1.0,1839
1029,152,136,-,0,0,934884.0,-1.0,-1.0,797.0,32.0,243.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Landscape,0,0,2015,0,,True,2022-12-16T09:49:12.123008Z,-1.0,2023-10-25T13:59:10.698318Z,53,1,1,2,nan,,,20,nan,1.0,1843
1030,895,-1,-,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Landscape,0,0,2015,0,,True,2023-01-25T12:49:03.295286Z,18194.0,2023-10-25T09:45:39.749006Z,53,1,1,3,nan,,,20,nan,1.0,1839
1031,851,-1,2015-2017,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Site,0,0,2015,0,,True,2023-01-25T10:57:19.644755Z,5272.0,2024-02-13T17:42:34.357420Z,53,1,1,2,nan,,,2,nan,1.0,1843
1032,896,-1,-,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Landscape,0,0,2015,0,,True,2023-01-25T12:49:03.383530Z,9355.0,2023-10-13T11:48:24.798292Z,53,1,2,4,nan,,,20,nan,1.0,1843
1033,910,-1,-,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Landscape,0,0,2015,0,,True,2023-01-25T12:49:04.131317Z,1098.0,2023-10-13T13:44:06.051417Z,53,1,5,9,nan,,,20,nan,1.0,1839
1034,2586,-1,-,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.012,0.016,0.008,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Site,https://drive.google.com/file/d/0B-dJZnbw2aZCZk9BbXBIeEMtalE/view?usp=drive_link&resourcekey=0-NuvkBvC8LcsBezU-n9uqhA,0,2015,"MINFOF/UICN (2015). Caractérisation d’une population de grands etmoyens mammifères dans la Reserve de Faune du Dja : Potentiel et menaces. Yaoundé, Cameroun: 31 pages + Annexes.",,True,2023-07-24T16:25:45.441541Z,-1.0,2023-10-25T09:45:39.993405Z,20,1,1,3,nan,,,38,nan,1.0,1839
1035,147,133,-,0,0,1141500.0,-1.0,-1.0,148.28,12.0,263.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Landscape,0,0,2015,0,,True,2022-12-16T09:49:12.012898Z,-1.0,2023-10-25T16:37:21.272798Z,53,1,3,8,nan,,,20,nan,1.0,1839
1036,1749,-1,-,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.013,0.018,0.008,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Landscape,https://drive.google.com/open?id=0B-dJZnbw2aZCRXQ1dzdrYk1rS1k,0,2015,"Nzooh Dongmo, Z. L., N’Goran, K. P., Fondja, C., Nkono, J., (2015). Evaluation de la dynamique des populations de grands et moyens mammifères dans le domaine forestier permanent de l'unité Technique Opérationelle Campo Ma'an. Rapport Technique, WWF,CCPO/Minfof, Yaoundé, Cameroun: 103p.",,True,2023-03-08T10:47:27.761359Z,-1.0,2023-10-13T08:17:48.173352Z,5,1,1,1,nan,,,20,nan,1.0,1838
1037,789,-1,-,-1,-1,-1.0,11415.0,17.45645062875337,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Landscape,0,0,2015,0,,True,2023-01-03T13:31:13.629971Z,-1.0,2023-10-25T16:37:21.387486Z,53,1,3,8,nan,,,20,nan,8.0,1839
1038,1755,-1,-,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.483,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Landscape,https://drive.google.com/open?id=0B-dJZnbw2aZCRXQ1dzdrYk1rS1k,0,2015,"Nzooh Dongmo, Z. L., N’Goran, K. P., Fondja, C., Nkono, J., (2015). Evaluation de la dynamique des populations de grands et moyens mammifères dans le domaine forestier permanent de l'unité Technique Opérationelle Campo Ma'an. Rapport Technique, WWF,CCPO/Minfof, Yaoundé, Cameroun: 103p.",,True,2023-03-08T10:47:27.914047Z,-1.0,2023-10-13T08:17:48.321942Z,56,1,1,1,nan,,,20,nan,1.0,1838
1039,1756,-1,-,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.245,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Landscape,https://drive.google.com/open?id=0B-dJZnbw2aZCRXQ1dzdrYk1rS1k,0,2015,"Nzooh Dongmo, Z. L., N’Goran, K. P., Fondja, C., Nkono, J., (2015). Evaluation de la dynamique des populations de grands et moyens mammifères dans le domaine forestier permanent de l'unité Technique Opérationelle Campo Ma'an. Rapport Technique, WWF,CCPO/Minfof, Yaoundé, Cameroun: 103p.",,True,2023-03-08T10:47:27.940201Z,-1.0,2023-10-13T08:17:48.359105Z,41,1,1,1,nan,,,20,nan,1.0,1838
1040,1436,-1,-,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.29,3.14,1.66,5976.0,8205.0,4352.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Site,https://drive.google.com/open?id=0B-dJZnbw2aZCRXQ1dzdrYk1rS1k,0,2015,"Nzooh Dongmo, Z. L., N’Goran, K. P., Fondja, C., Nkono, J., (2015). Evaluation de la dynamique des populations de grands et moyens mammifères dans le domaine forestier permanent de l'unité Technique Opérationelle Campo Ma'an. Rapport Technique, WWF, Bureau Régional pour l'Afrique- MINFOF, Cameroun; : 103p.",,True,2023-03-06T10:10:59.753351Z,-1.0,2023-10-13T08:17:47.922466Z,64,1,1,1,nan,,,1,nan,1.0,1838
1041,1757,-1,-,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.294,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Landscape,https://drive.google.com/open?id=0B-dJZnbw2aZCRXQ1dzdrYk1rS1k,0,2015,"Nzooh Dongmo, Z. L., N’Goran, K. P., Fondja, C., Nkono, J., (2015). Evaluation de la dynamique des populations de grands et moyens mammifères dans le domaine forestier permanent de l'unité Technique Opérationelle Campo Ma'an. Rapport Technique, WWF,CCPO/Minfof, Yaoundé, Cameroun: 103p.",,True,2023-03-08T10:47:27.965889Z,-1.0,2023-10-13T08:17:48.398201Z,52,1,1,1,nan,,,20,nan,1.0,1838
1042,1758,-1,-,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.663,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Landscape,https://drive.google.com/open?id=0B-dJZnbw2aZCRXQ1dzdrYk1rS1k,0,2015,"Nzooh Dongmo, Z. L., N’Goran, K. P., Fondja, C., Nkono, J., (2015). Evaluation de la dynamique des populations de grands et moyens mammifères dans le domaine forestier permanent de l'unité Technique Opérationelle Campo Ma'an. Rapport Technique, WWF,CCPO/Minfof, Yaoundé, Cameroun: 103p.",,True,2023-03-08T10:47:27.990894Z,-1.0,2023-10-13T08:17:48.444907Z,72,1,1,1,nan,,,20,nan,1.0,1838
1043,1759,-1,-,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.653,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Landscape,https://drive.google.com/open?id=0B-dJZnbw2aZCRXQ1dzdrYk1rS1k,0,2015,"Nzooh Dongmo, Z. L., N’Goran, K. P., Fondja, C., Nkono, J., (2015). Evaluation de la dynamique des populations de grands et moyens mammifères dans le domaine forestier permanent de l'unité Technique Opérationelle Campo Ma'an. Rapport Technique, WWF,CCPO/Minfof, Yaoundé, Cameroun: 103p.",,True,2023-03-08T10:47:28.015700Z,-1.0,2023-10-13T08:17:48.484613Z,50,1,1,1,nan,,,20,nan,1.0,1838
1044,1764,-1,-,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.032,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Landscape,https://drive.google.com/open?id=0B-dJZnbw2aZCRXQ1dzdrYk1rS1k,0,2015,"Nzooh Dongmo, Z. L., N’Goran, K. P., Fondja, C., Nkono, J., (2015). Evaluation de la dynamique des populations de grands et moyens mammifères dans le domaine forestier permanent de l'unité Technique Opérationelle Campo Ma'an. Rapport Technique, WWF,CCPO/Minfof, Yaoundé, Cameroun: 103p.",,True,2023-03-08T10:47:28.142850Z,-1.0,2023-10-13T08:17:48.664044Z,68,1,1,1,nan,,,20,nan,1.0,1838
1045,1765,-1,-,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.03,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Landscape,https://drive.google.com/open?id=0B-dJZnbw2aZCRXQ1dzdrYk1rS1k,0,2015,"Nzooh Dongmo, Z. L., N’Goran, K. P., Fondja, C., Nkono, J., (2015). Evaluation de la dynamique des populations de grands et moyens mammifères dans le domaine forestier permanent de l'unité Technique Opérationelle Campo Ma'an. Rapport Technique, WWF,CCPO/Minfof, Yaoundé, Cameroun: 103p.",,True,2023-03-08T10:47:28.168929Z,-1.0,2023-10-13T08:17:48.702600Z,10,1,1,1,nan,,,20,nan,1.0,1838
1046,1767,-1,-,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.024,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Landscape,https://drive.google.com/open?id=0B-dJZnbw2aZCRXQ1dzdrYk1rS1k,0,2015,"Nzooh Dongmo, Z. L., N’Goran, K. P., Fondja, C., Nkono, J., (2015). Evaluation de la dynamique des populations de grands et moyens mammifères dans le domaine forestier permanent de l'unité Technique Opérationelle Campo Ma'an. Rapport Technique, WWF,CCPO/Minfof, Yaoundé, Cameroun: 103p.",,True,2023-03-08T10:47:28.219610Z,-1.0,2023-10-13T08:17:48.747324Z,1,1,1,1,nan,,,20,nan,1.0,1838
1047,1772,-1,-,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.02,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Landscape,https://drive.google.com/open?id=0B-dJZnbw2aZCRXQ1dzdrYk1rS1k,0,2015,"Nzooh Dongmo, Z. L., N’Goran, K. P., Fondja, C., Nkono, J., (2015). Evaluation de la dynamique des populations de grands et moyens mammifères dans le domaine forestier permanent de l'unité Technique Opérationelle Campo Ma'an. Rapport Technique, WWF,CCPO/Minfof, Yaoundé, Cameroun: 103p.",,True,2023-03-08T10:47:28.353551Z,-1.0,2023-10-13T08:17:48.788782Z,30,1,1,1,nan,,,20,nan,1.0,1838
1048,1773,-1,-,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.01,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Landscape,https://drive.google.com/open?id=0B-dJZnbw2aZCRXQ1dzdrYk1rS1k,0,2015,"Nzooh Dongmo, Z. L., N’Goran, K. P., Fondja, C., Nkono, J., (2015). Evaluation de la dynamique des populations de grands et moyens mammifères dans le domaine forestier permanent de l'unité Technique Opérationelle Campo Ma'an. Rapport Technique, WWF,CCPO/Minfof, Yaoundé, Cameroun: 103p.",,True,2023-03-08T10:47:28.379127Z,-1.0,2023-10-13T08:17:48.833930Z,27,1,1,1,nan,,,20,nan,1.0,1838
1049,1775,-1,-,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.42,3.09,1.9,11177.0,14229.0,8779.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Landscape,https://drive.google.com/open?id=0B-dJZnbw2aZCRXQ1dzdrYk1rS1k,0,2015,"Nzooh Dongmo, Z. L., N’Goran, K. P., Fondja, C., Nkono, J., (2015). Evaluation de la dynamique des populations de grands et moyens mammifères dans le domaine forestier permanent de l'unité Technique Opérationelle Campo Ma'an. Rapport Technique, WWF,CCPO/Minfof, Yaoundé, Cameroun: 103p.",,True,2023-03-08T10:47:28.432952Z,-1.0,2023-10-13T08:17:48.871365Z,64,1,1,1,nan,,,20,nan,1.0,1838
1050,1776,-1,-,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.73,4.66,2.98,17188.0,21478.0,13755.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Landscape,https://drive.google.com/open?id=0B-dJZnbw2aZCRXQ1dzdrYk1rS1k,0,2015,"Nzooh Dongmo, Z. L., N’Goran, K. P., Fondja, C., Nkono, J., (2015). Evaluation de la dynamique des populations de grands et moyens mammifères dans le domaine forestier permanent de l'unité Technique Opérationelle Campo Ma'an. Rapport Technique, WWF,CCPO/Minfof, Yaoundé, Cameroun: 103p.",,True,2023-03-08T10:47:28.458525Z,-1.0,2023-10-13T08:17:48.913712Z,32,1,1,1,nan,,,20,nan,1.0,1838
1051,3888,-1,-,-1,-1,264064.0,2640.64,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Site,https://drive.google.com/open?id=0B-dJZnbw2aZCRXQ1dzdrYk1rS1k,0,2015,"Nzooh Dongmo, Z. L., N’Goran, K. P., Fondja, C., Nkono, J., (2015). Evaluation de la dynamique des populations de grands et moyens mammifères dans le domaine forestier permanent de l'unité Technique Opérationelle Campo Ma'an. Rapport Technique, WWF, Bureau Régional pour l'Afrique- MINFOF, Cameroun; : 103p.",,True,2023-11-27T08:14:04.423095Z,-1.0,2023-12-15T12:47:06.618923Z,53,1,1,1,nan,,,1,nan,8.0,1838
1052,1777,-1,-,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.96,1.22,0.76,4428.0,5626.0,3486.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Landscape,https://drive.google.com/open?id=0B-dJZnbw2aZCRXQ1dzdrYk1rS1k,0,2015,"Nzooh Dongmo, Z. L., N’Goran, K. P., Fondja, C., Nkono, J., (2015). Evaluation de la dynamique des populations de grands et moyens mammifères dans le domaine forestier permanent de l'unité Technique Opérationelle Campo Ma'an. Rapport Technique, WWF,CCPO/Minfof, Yaoundé, Cameroun: 103p.",,True,2023-03-08T10:47:28.483776Z,-1.0,2023-10-13T08:17:48.955767Z,29,1,1,1,nan,,,20,nan,1.0,1838
1053,3892,-1,-,-1,-1,526004.0,5260.04,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Site,https://drive.google.com/file/d/0B-dJZnbw2aZCZk9BbXBIeEMtalE/view?usp=drive_link&resourcekey=0-NuvkBvC8LcsBezU-n9uqhA,0,2015,"MINFOF/UICN (2015). Caractérisation d’une population de grands etmoyens mammifères dans la Reserve de Faune du Dja : Potentiel et menaces. Yaoundé, Cameroun: 31 pages + Annexes.",,True,2023-11-27T08:14:04.535983Z,-1.0,2023-12-15T12:47:06.732175Z,53,1,1,3,nan,,,38,nan,8.0,1839
1054,1779,-1,-,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.159,1.256,1.062,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Landscape,https://drive.google.com/open?id=0B-dJZnbw2aZCRXQ1dzdrYk1rS1k,0,2015,"Nzooh Dongmo, Z. L., N’Goran, K. P., Fondja, C., Nkono, J., (2015). Evaluation de la dynamique des populations de grands et moyens mammifères dans le domaine forestier permanent de l'unité Technique Opérationelle Campo Ma'an. Rapport Technique, WWF,CCPO/Minfof, Yaoundé, Cameroun: 103p.",,True,2023-03-08T10:47:28.534692Z,-1.0,2023-10-13T08:17:48.992765Z,6,1,1,1,nan,,,20,nan,1.0,1838
1055,3965,-1,-,-1,-1,36476.0,364.76,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Site,https://drive.google.com/open?id=0B-dJZnbw2aZCRXQ1dzdrYk1rS1k,0,2015,"Nzooh Dongmo, Z. L., N’Goran, K. P., Fondja, C., Nkono, J., (2015). Evaluation de la dynamique des populations de grands et moyens mammifères dans le domaine forestier permanent de l'unité Technique Opérationelle Campo Ma'an. Rapport Technique, WWF, Bureau Régional pour l'Afrique- MINFOF, Cameroun; : 103p.",,True,2023-11-27T08:14:06.976985Z,-1.0,2023-12-15T12:47:08.606460Z,53,1,1,1,nan,,,73,nan,8.0,1838
1056,3968,-1,-,-1,-1,74762.0,747.62,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Site,https://drive.google.com/open?id=0B-dJZnbw2aZCRXQ1dzdrYk1rS1k,0,2015,"Nzooh Dongmo, Z. L., N’Goran, K. P., Fondja, C., Nkono, J., (2015). Evaluation de la dynamique des populations de grands et moyens mammifères dans le domaine forestier permanent de l'unité Technique Opérationelle Campo Ma'an. Rapport Technique, WWF, Bureau Régional pour l'Afrique- MINFOF, Cameroun; : 103p.",,True,2023-11-27T08:14:07.078208Z,-1.0,2023-12-15T12:47:08.684698Z,53,1,1,1,nan,,,74,nan,8.0,1838
1057,3971,-1,-,-1,-1,88215.0,882.15,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Site,https://drive.google.com/open?id=0B-dJZnbw2aZCRXQ1dzdrYk1rS1k,0,2015,"Nzooh Dongmo, Z. L., N’Goran, K. P., Fondja, C., Nkono, J., (2015). Evaluation de la dynamique des populations de grands et moyens mammifères dans le domaine forestier permanent de l'unité Technique Opérationelle Campo Ma'an. Rapport Technique, WWF, Bureau Régional pour l'Afrique- MINFOF, Cameroun; : 103p.",,True,2023-11-27T08:14:07.168058Z,-1.0,2023-12-15T12:47:08.763439Z,53,1,1,1,nan,,,75,nan,8.0,1838
